-2.484907,3.141593,1.000000,1.000000,-1.000000,-1.000000,
-2.484907,3.141593,1.000000,-1.000000,1.000000,-1.000000,
-1.098612,0.000000,1.000000,-1.000000,-1.000000,1.000000,
-1.098612,0.000000,-1.000000,1.000000,1.000000,-1.000000,
-2.484907,3.141593,-1.000000,1.000000,-1.000000,1.000000,
-2.484907,3.141593,-1.000000,-1.000000,1.000000,1.000000,
